,MKTDEPTH_EVENT_TYPE,MKTDEPTH_EVENT_SUBTYPE,ID_BB_SEC_NUM_SRC,FEED_SOURCE,EID,MD_BOOK_TYPE,MBO_WINDOW_SIZE,MBO_SEQNUM_RT,MD_BOOK_SUBTYPE,MD_PRICE_DISPLAY_FORMAT_TYPE_RT,MD_PRICE_DISPLAY_MIN_NUM_DECIMALS_RT,MD_PRICE_DISPLAY_MAX_NUM_DECIMALS_RT,MD_CURRENCY_RT,MD_QUOTED_CURRENCY_REALTIME,MD_ROUND_LOT_SIZE_RT,cid,MBL_WINDOW_SIZE,MD_MULTI_TICK_UPD_RT,MBL_ASK_POSITION_RT,MBL_ASK_RT,MBL_ASK_COND_CODE_RT,MBL_ASK_NUM_ORDERS_RT,MBL_ASK_SIZE_RT,MBL_TIME_RT,MBL_BID_POSITION_RT,MBL_BID_RT,MBL_BID_COND_CODE_RT,MBL_BID_NUM_ORDERS_RT,MBL_BID_SIZE_RT,MBO_ASK_POSITION_RT,MBO_ASK_RT,MBO_ASK_BROKER_RT,MBO_ASK_COND_CODE_RT,MBO_ASK_SIZE_RT,MD_TABLE_CMD_RT,MBO_TIME_RT,MBO_BID_POSITION_RT,MBO_BID_RT,MBO_BID_BROKER_RT,MBO_BID_COND_CODE_RT,MBO_BID_SIZE_RT,MBO_ORDER_ID_RT
128,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:00:38.000,19,0.435000002,1836,,0,
129,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:00:38.000,20,0.420000017,1836,,0,
130,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:00:42.000,21,0.420000017,2290,,0,
131,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 01:00:49.005,7,0.449999988,,3,67000,,,,,,REPLACE,,,,,,,
132,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:00:49.000,17,0.449999988,1836,,0,
133,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:00:49.000,18,0.439999998,2290,,0,
134,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:00:49.000,20,0.435000002,1836,,0,
135,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:00:49.000,21,0.420000017,1836,,0,
136,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:00:49.000,22,0.420000017,2290,,0,
137,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,3,0.5,,1,100000,6/28/2023 01:01:14.315,,,,,,,,,,,REPLACE,,,,,,,
138,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,4,0.50999999,,1,129000,6/28/2023 01:01:14.315,,,,,,,,,,,REPLACE,,,,,,,
139,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,5,0.519999981,,1,77000,6/28/2023 01:01:14.315,,,,,,,,,,,REPLACE,,,,,,,
140,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,6,0.550000012,,2,248000,6/28/2023 01:01:14.315,,,,,,,,,,,REPLACE,,,,,,,
141,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,4,0.5,8461,,0,REPLACE,6/28/2023 01:01:14.000,,,,,,
142,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,5,0.50999999,8299,,0,REPLACE,6/28/2023 01:01:14.000,,,,,,
143,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.519999981,4409,,0,REPLACE,6/28/2023 01:01:14.000,,,,,,
144,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.550000012,5138,,0,REPLACE,6/28/2023 01:01:14.000,,,,,,
145,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.550000012,1978,,0,REPLACE,6/28/2023 01:01:14.000,,,,,,
146,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,2,0.495000005,,3,122000,6/28/2023 01:01:14.320,,,,,,,,,,,REPLACE,,,,,,,
147,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 01:01:14.322,3,0.470000029,,2,121000,,,,,,REPLACE,,,,,,,
148,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,4,0.495000005,8305,,0,REPLACE,6/28/2023 01:01:14.000,,,,,,
149,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,5,0.5,8461,,0,REPLACE,6/28/2023 01:01:14.000,,,,,,
150,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.50999999,8299,,0,REPLACE,6/28/2023 01:01:14.000,,,,,,
151,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.519999981,4409,,0,REPLACE,6/28/2023 01:01:14.000,,,,,,
152,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.550000012,5138,,0,REPLACE,6/28/2023 01:01:14.000,,,,,,
153,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.550000012,1978,,0,REPLACE,6/28/2023 01:01:14.000,,,,,,
154,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:14.000,10,0.470000029,8303,,0,
155,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:14.000,11,0.465000033,6104,,0,
156,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:14.000,12,0.460000038,6105,,0,
157,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:14.000,13,0.460000038,6699,,0,
158,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:14.000,14,0.460000038,2290,,0,
159,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:14.000,15,0.455000043,6106,,0,
160,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:14.000,16,0.449999988,6107,,0,
161,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:14.000,18,0.449999988,1836,,0,
162,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:14.000,19,0.439999998,2290,,0,
163,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:14.000,21,0.435000002,1836,,0,
164,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:14.000,22,0.420000017,1836,,0,
165,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:14.000,23,0.420000017,2290,,0,
166,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,6,0.529999971,,1,10000,6/28/2023 01:01:18.351,,,,,,,,,,,REPLACE,,,,,,,
167,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,7,0.550000012,,2,248000,6/28/2023 01:01:18.351,,,,,,,,,,,REPLACE,,,,,,,
168,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.529999971,8305,,0,REPLACE,6/28/2023 01:01:18.000,,,,,,
169,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.550000012,5138,,0,REPLACE,6/28/2023 01:01:18.000,,,,,,
170,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.550000012,1978,,0,REPLACE,6/28/2023 01:01:18.000,,,,,,
171,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 01:01:59.599,3,0.470000029,,3,124000,,,,,,REPLACE,,,,,,,
172,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:59.000,11,0.470000029,2458,,0,
173,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:59.000,12,0.465000033,6104,,0,
174,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:59.000,13,0.460000038,6105,,0,
175,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:59.000,14,0.460000038,6699,,0,
176,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:59.000,15,0.460000038,2290,,0,
177,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:59.000,16,0.455000043,6106,,0,
178,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:59.000,17,0.449999988,6107,,0,
179,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:59.000,19,0.449999988,1836,,0,
180,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:59.000,20,0.439999998,2290,,0,
181,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:59.000,22,0.435000002,1836,,0,
182,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:59.000,23,0.420000017,1836,,0,
183,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:01:59.000,24,0.420000017,2290,,0,
184,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 01:03:19.422,2,0.475000024,,4,103000,,,,,,REPLACE,,,,,,,
185,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 01:03:27.175,1,0.480000019,,5,91000,,,,,,REPLACE,,,,,,,
186,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,5,0.480000019,8295,,0,
187,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,6,0.475000024,6101,,0,
188,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,7,0.475000024,8293,,0,
189,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,8,0.475000024,4128,,0,
190,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,9,0.475000024,8295,,0,
191,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,10,0.470000029,6102,,0,
192,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,11,0.470000029,8303,,0,
193,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,12,0.470000029,2458,,0,
194,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,13,0.465000033,6104,,0,
195,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,14,0.460000038,6105,,0,
196,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,15,0.460000038,6699,,0,
197,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,16,0.460000038,2290,,0,
198,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,17,0.455000043,6106,,0,
199,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,18,0.449999988,6107,,0,
200,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,20,0.449999988,1836,,0,
201,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,21,0.439999998,2290,,0,
202,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,23,0.435000002,1836,,0,
203,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,24,0.420000017,1836,,0,
204,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:27.000,25,0.420000017,2290,,0,
205,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,1,0.49000001,2992,,0,
206,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,3,0.480000019,6107,,0,
207,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,4,0.480000019,4127,,0,
208,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,5,0.480000019,8297,,0,
209,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,6,0.480000019,8295,,0,
210,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,7,0.475000024,6101,,0,
211,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,8,0.475000024,8293,,0,
212,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,9,0.475000024,4128,,0,
213,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,10,0.475000024,8295,,0,
214,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,11,0.470000029,6102,,0,
215,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,12,0.470000029,8303,,0,
216,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,13,0.470000029,2458,,0,
217,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,14,0.465000033,6104,,0,
218,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,15,0.460000038,6105,,0,
219,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,16,0.460000038,6699,,0,
220,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,17,0.460000038,2290,,0,
221,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,18,0.455000043,6106,,0,
222,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,19,0.449999988,6107,,0,
223,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,21,0.449999988,1836,,0,
224,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,22,0.439999998,2290,,0,
225,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:03:51.000,24,0.435000002,1836,,0,
226,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE_CLEAR,6/28/2023 01:03:51.000,25,0,,,0,
227,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:03:51.915,1,0.49000001,,1,2000,,,,,,REPLACE,,,,,,,
228,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:03:51.915,2,0.480000019,,5,91000,,,,,,REPLACE,,,,,,,
229,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:03:51.915,3,0.475000024,,4,103000,,,,,,REPLACE,,,,,,,
230,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:03:51.915,4,0.470000029,,3,124000,,,,,,REPLACE,,,,,,,
231,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:03:51.915,5,0.465000033,,1,9000,,,,,,REPLACE,,,,,,,
232,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:03:51.915,6,0.460000038,,3,149000,,,,,,REPLACE,,,,,,,
233,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:03:51.915,7,0.455000043,,1,7000,,,,,,REPLACE,,,,,,,
234,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:03:51.915,8,0.449999988,,3,67000,,,,,,REPLACE,,,,,,,
235,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:03:51.915,9,0.439999998,,1,100000,,,,,,REPLACE,,,,,,,
236,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 01:03:51.915,10,0.435000002,,2,70000,,,,,,REPLACE,,,,,,,
237,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:03:51.915,9,0.435000002,,2,70000,,,,,,REPLACE,,,,,,,
238,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 01:03:51.915,10,0,,0,0,,,,,,REPLACE_CLEAR,,,,,,,
239,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 01:03:51.915,9,0,,0,0,,,,,,REPLACE_CLEAR,,,,,,,
240,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:04:04.000,2,0.485000014,2992,,0,
241,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:04:04.000,4,0.480000019,6107,,0,
242,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:04:04.000,5,0.480000019,4127,,0,
243,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:04:04.630,2,0.485000014,,1,2000,,,,,,REPLACE,,,,,,,
244,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:04:04.630,3,0.480000019,,5,91000,,,,,,REPLACE,,,,,,,
245,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:04:04.630,4,0.475000024,,4,103000,,,,,,REPLACE,,,,,,,
246,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:04:04.630,5,0.470000029,,3,124000,,,,,,REPLACE,,,,,,,
247,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 01:04:04.630,6,0.465000033,,1,9000,,,,,,REPLACE,,,,,,,
248,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:04:04.000,6,0.480000019,8297,,0,
249,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:04:04.000,7,0.480000019,8295,,0,
250,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:04:04.000,8,0.475000024,6101,,0,
251,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:04:04.000,9,0.475000024,8293,,0,
252,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:04:04.000,10,0.475000024,4128,,0,
253,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:04:04.000,11,0.475000024,8295,,0,
254,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:04:04.000,12,0.470000029,6102,,0,
255,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:04:04.000,13,0.470000029,8303,,0,
256,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 01:04:04.000,14,0.470000029,2458,,0,
