Timestamp,BrokerID,Price,Side,Size,Action,Position,Condition Codes,Broker Name
18:44.1,6387,2.72,BID,5000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
18:44.1,5998,2.72,ASK,5000,Trade,1,,China Innovation Market Service Company Limited
18:44.1,2045,2.72,BID,9000,Trade,1,,Barclays Capital Asia Limited
18:44.1,5998,2.72,ASK,9000,Order Modified,1,,China Innovation Market Service Company Limited
18:44.1,639,2.72,BID,25000,Trade,1,,UBS Securities Hong Kong Limited
18:44.1,5998,2.72,ASK,25000,Order Modified,1,,China Innovation Market Service Company Limited
18:44.1,9025,2.72,BID,15000,Trade,1,,UBS Securities Hong Kong Limited
18:44.1,5998,2.72,ASK,15000,Order Modified,1,,China Innovation Market Service Company Limited
18:44.1,3646,2.72,BID,7000,Trade,1,,Merrill Lynch Far East Limited
18:44.1,5998,2.72,ASK,7000,Order Modified,1,,China Innovation Market Service Company Limited
18:44.1,6999,2.72,BID,2000,Trade,1,,China Investment Information Services Limited
18:44.1,5998,2.72,ASK,2000,Order Modified,1,,China Innovation Market Service Company Limited
18:44.1,8465,2.72,BID,5000,Removed Order,1,,Futu Securities International (Hong Kong) Limited
18:44.1,5998,2.72,ASK,5000,Order Modified,1,,China Innovation Market Service Company Limited
18:45.8,9059,2.71,BID,5000,New Order,6,,UBS Securities Hong Kong Limited
18:45.8,2075,2.7,BID,121000,Removed Order,17,,Barclays Capital Asia Limited
18:45.8,2087,2.69,BID,366000,Removed Order,21,,Barclays Capital Asia Limited
18:50.3,5998,2.71,BID,3000,New Order,7,,China Innovation Market Service Company Limited
18:50.3,2087,2.69,BID,122000,New Order,23,,Barclays Capital Asia Limited
18:54.8,5998,2.72,ASK,10000,Trade,1,,China Innovation Market Service Company Limited
18:58.9,6387,2.73,ASK,11000,New Order,5,,Morgan Stanley Hong Kong Securities Limited
18:59.5,3436,2.73,ASK,1000,New Order,6,,Goldman Sachs (Asia) Securities Limited
19:03.3,6997,2.71,BID,10000,New Order,8,,China Investment Information Services Limited
19:50.1,5998,2.72,ASK,3000,Trade,1,Y,China Innovation Market Service Company Limited
20:09.6,3448,2.73,ASK,1000,New Order,7,,Goldman Sachs (Asia) Securities Limited
20:15.1,5347,2.71,BID,8000,New Order,9,,J.P. Morgan Broking (Hong Kong) Limited
20:19.5,3448,2.72,ASK,1000,New Order,2,,Goldman Sachs (Asia) Securities Limited
20:19.5,5998,2.72,ASK,8000,Trade,1,,China Innovation Market Service Company Limited
20:24.3,6387,2.72,BID,50000,New Order,1,,Morgan Stanley Hong Kong Securities Limited
20:24.3,6387,2.72,BID,50000,Trade,1,Y,Morgan Stanley Hong Kong Securities Limited
20:24.3,5998,2.72,ASK,50000,Removed Order,1,,China Innovation Market Service Company Limited
20:24.3,5347,2.71,BID,9000,New Order,10,,J.P. Morgan Broking (Hong Kong) Limited
20:24.5,6387,2.72,BID,14000,New Order,1,,Morgan Stanley Hong Kong Securities Limited
20:24.5,6387,2.72,BID,1000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
20:24.5,3448,2.72,ASK,1000,Removed Order,1,,Goldman Sachs (Asia) Securities Limited
20:30.1,8301,2.71,BID,6000,New Order,12,,Futu Securities International (Hong Kong) Limited
20:40.3,2087,2.69,BID,122000,Removed Order,28,,Barclays Capital Asia Limited
20:45.1,2428,2.7,BID,123000,New Order,23,,Barclays Capital Asia Limited
20:48.6,4455,2.78,ASK,124000,Removed Order,21,,Barclays Capital Asia Limited
20:57.0,2075,2.79,ASK,126000,New Order,26,,Barclays Capital Asia Limited
21:12.0,5347,2.71,BID,8000,Removed Order,10,,J.P. Morgan Broking (Hong Kong) Limited
21:40.8,2246,2.72,BID,3000,New Order,2,,Futu Securities International (Hong Kong) Limited
21:40.8,2079,2.84,ASK,8000,Removed Order,39,,Barclays Capital Asia Limited
21:47.7,8462,2.72,BID,100000,New Order,3,,Futu Securities International (Hong Kong) Limited
21:50.0,9065,2.72,BID,18000,New Order,4,,UBS Securities Hong Kong Limited
21:50.0,8303,2.83,ASK,8000,Removed Order,37,,Futu Securities International (Hong Kong) Limited
21:50.0,2079,2.8,ASK,8000,New Order,29,,Barclays Capital Asia Limited
22:06.5,5998,2.72,BID,3000,New Order,5,,China Innovation Market Service Company Limited
22:20.0,2075,2.79,ASK,126000,Removed Order,26,,Barclays Capital Asia Limited
22:24.0,6997,2.7,BID,3000,New Order,27,,China Investment Information Services Limited
22:24.1,2087,2.78,ASK,122000,New Order,24,,Barclays Capital Asia Limited
22:28.3,8474,2.71,BID,4000,New Order,16,,ABN AMRO Clearing Hong Kong Limited
22:29.7,2246,2.72,BID,3000,Removed Order,2,,Futu Securities International (Hong Kong) Limited
22:29.7,6998,2.73,ASK,3000,Trade,1,,China Investment Information Services Limited
22:29.8,2079,2.8,ASK,8000,Removed Order,29,,Barclays Capital Asia Limited
22:39.7,6999,2.71,BID,2000,Removed Order,5,,China Investment Information Services Limited
22:45.5,8462,2.72,BID,100000,Removed Order,2,,Futu Securities International (Hong Kong) Limited
22:45.5,9065,2.73,BID,100000,New Order,1,,UBS Securities Hong Kong Limited
22:45.5,9065,2.73,BID,95000,Trade,1,,UBS Securities Hong Kong Limited
22:45.5,6998,2.73,ASK,95000,Removed Order,1,,China Investment Information Services Limited
22:45.5,9065,2.73,BID,1000,Trade,1,,UBS Securities Hong Kong Limited
22:45.5,3448,2.73,ASK,1000,Removed Order,1,,Goldman Sachs (Asia) Securities Limited
22:45.5,9065,2.73,BID,4000,Trade,1,,UBS Securities Hong Kong Limited
22:45.5,6387,2.73,ASK,4000,Removed Order,1,,Morgan Stanley Hong Kong Securities Limited
22:45.5,639,2.72,BID,10000,New Order,4,,UBS Securities Hong Kong Limited
22:45.8,6387,2.72,BID,13000,Removed Order,1,,Morgan Stanley Hong Kong Securities Limited
22:46.1,8474,2.71,BID,4000,Removed Order,13,,ABN AMRO Clearing Hong Kong Limited
22:47.3,8566,2.71,BID,4000,New Order,13,,ABN AMRO Clearing Hong Kong Limited
22:51.2,6387,2.73,ASK,3000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
22:51.3,6387,2.73,ASK,6000,Trade,1,Y,Morgan Stanley Hong Kong Securities Limited
22:51.3,639,2.72,BID,30000,New Order,4,,UBS Securities Hong Kong Limited
22:55.8,6387,2.73,ASK,1000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
22:59.5,639,2.72,BID,30000,Removed Order,4,,UBS Securities Hong Kong Limited
23:05.8,639,2.72,BID,30000,New Order,4,,UBS Securities Hong Kong Limited
23:05.8,639,2.72,BID,30000,Removed Order,4,,UBS Securities Hong Kong Limited
23:07.5,8566,2.71,BID,3000,New Order,14,,ABN AMRO Clearing Hong Kong Limited
23:07.5,639,2.72,BID,30000,New Order,4,,UBS Securities Hong Kong Limited
23:09.6,1799,2.72,BID,1000,New Order,5,,Bright Smart Securities International (H.K.) Limited
23:19.1,8566,2.71,BID,4000,Removed Order,15,,ABN AMRO Clearing Hong Kong Limited
23:55.7,639,2.72,BID,30000,Removed Order,4,,UBS Securities Hong Kong Limited
23:55.7,2079,2.8,ASK,8000,New Order,26,,Barclays Capital Asia Limited
24:05.7,6996,2.72,BID,10000,New Order,5,,China Investment Information Services Limited
24:09.6,3448,2.73,ASK,1000,Removed Order,3,,Goldman Sachs (Asia) Securities Limited
24:09.6,9065,2.72,BID,1000,Trade,1,,UBS Securities Hong Kong Limited
24:09.6,639,2.73,ASK,14000,New Order,3,,UBS Securities Hong Kong Limited
24:09.6,8303,2.82,ASK,8000,Removed Order,32,,Futu Securities International (Hong Kong) Limited
24:09.6,6698,2.79,ASK,8000,New Order,24,,Interactive Brokers Hong Kong Limited
24:09.7,1799,2.72,BID,1000,Removed Order,4,,Bright Smart Securities International (H.K.) Limited
24:09.7,1799,2.7,BID,1000,New Order,29,,Bright Smart Securities International (H.K.) Limited
24:09.8,3436,2.73,ASK,1000,New Order,4,,Goldman Sachs (Asia) Securities Limited
24:10.3,8567,2.74,ASK,4000,New Order,10,,ABN AMRO Clearing Hong Kong Limited
24:16.1,8567,2.74,ASK,4000,Removed Order,10,,ABN AMRO Clearing Hong Kong Limited
24:24.7,2075,2.81,ASK,372000,Removed Order,32,,Barclays Capital Asia Limited
24:27.3,3448,2.74,ASK,4000,New Order,10,,Goldman Sachs (Asia) Securities Limited
24:27.3,2087,2.78,ASK,122000,Removed Order,23,,Barclays Capital Asia Limited
24:27.6,3436,2.73,ASK,1000,New Order,5,,Goldman Sachs (Asia) Securities Limited
24:27.6,639,2.72,BID,10000,Removed Order,3,,UBS Securities Hong Kong Limited
24:28.1,3448,2.74,ASK,4000,Removed Order,11,,Goldman Sachs (Asia) Securities Limited
24:28.1,2087,2.8,ASK,372000,New Order,29,,Barclays Capital Asia Limited
24:30.0,8566,2.71,BID,3000,Removed Order,13,,ABN AMRO Clearing Hong Kong Limited
24:30.0,2428,2.78,ASK,126000,New Order,23,,Barclays Capital Asia Limited
24:34.3,8567,2.74,ASK,4000,New Order,11,,ABN AMRO Clearing Hong Kong Limited
24:35.9,9065,2.72,BID,17000,Trade,1,,UBS Securities Hong Kong Limited
24:35.9,5998,2.72,BID,3000,Trade,1,,China Innovation Market Service Company Limited
24:35.9,6996,2.72,BID,10000,Trade,1,,China Investment Information Services Limited
24:35.9,639,2.71,BID,25000,Trade,1,,UBS Securities Hong Kong Limited
24:35.9,9054,2.71,BID,14000,Trade,1,,UBS Securities Hong Kong Limited
24:35.9,7368,2.71,BID,1000,Trade,1,,Merrill Lynch Far East Limited
24:35.9,9023,2.71,BID,100000,Trade,1,,UBS Securities Hong Kong Limited
24:35.9,9059,2.71,BID,5000,Trade,1,,UBS Securities Hong Kong Limited
24:35.9,5998,2.71,BID,3000,Trade,1,,China Innovation Market Service Company Limited
24:35.9,6997,2.71,BID,10000,Trade,1,,China Investment Information Services Limited
24:35.9,5347,2.71,BID,9000,Trade,1,,J.P. Morgan Broking (Hong Kong) Limited
24:35.9,8301,2.71,BID,6000,Trade,1,,Futu Securities International (Hong Kong) Limited
24:35.9,5227,2.7,BID,5000,Trade,1,,Shenwan Hongyuan Securities (H.K.) Limited
24:35.9,1172,2.7,BID,20000,Trade,1,,Huatai Financial Holdings (Hong Kong) Limited
24:35.9,5998,2.7,BID,4000,Trade,1,,China Innovation Market Service Company Limited
24:35.9,6998,2.7,BID,3000,Trade,1,,China Investment Information Services Limited
24:35.9,5998,2.7,BID,4000,Trade,1,,China Innovation Market Service Company Limited
24:35.9,6997,2.7,BID,2000,Trade,1,,China Investment Information Services Limited
24:35.9,639,2.7,BID,36000,Trade,1,,UBS Securities Hong Kong Limited
24:35.9,9056,2.7,BID,13000,Trade,1,,UBS Securities Hong Kong Limited
24:35.9,3646,2.7,BID,8000,Trade,1,,Merrill Lynch Far East Limited
24:35.9,3646,2.7,BID,9000,Trade,1,,Merrill Lynch Far East Limited
24:35.9,2428,2.7,BID,93000,Trade,1,,Barclays Capital Asia Limited
24:35.9,8474,2.73,ASK,4000,New Order,6,,ABN AMRO Clearing Hong Kong Limited
24:35.9,7368,2.73,ASK,6000,New Order,7,,Merrill Lynch Far East Limited
24:35.9,639,2.7,BID,11000,New Order,6,,UBS Securities Hong Kong Limited
24:35.9,2428,2.7,BID,30000,Removed Order,1,,Barclays Capital Asia Limited
24:35.9,8567,2.74,ASK,4000,Removed Order,13,,ABN AMRO Clearing Hong Kong Limited
24:35.9,639,2.7,BID,42000,New Order,6,,UBS Securities Hong Kong Limited
24:35.9,4455,2.69,BID,221000,Removed Order,11,,Barclays Capital Asia Limited
24:36.1,6387,2.73,ASK,1000,Trade,1,Y,Morgan Stanley Hong Kong Securities Limited
24:36.1,3436,2.73,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
24:36.1,639,2.73,ASK,3000,Trade,1,,UBS Securities Hong Kong Limited
24:36.1,5999,2.68,BID,377000,Removed Order,20,,China Innovation Market Service Company Limited
24:36.1,2075,2.68,BID,225000,Removed Order,19,,Barclays Capital Asia Limited
24:37.1,8474,2.73,ASK,4000,Removed Order,4,,ABN AMRO Clearing Hong Kong Limited
24:37.1,2428,2.67,BID,225000,New Order,23,,Barclays Capital Asia Limited
24:41.3,4455,2.66,BID,365000,New Order,27,,Barclays Capital Asia Limited
24:41.3,2428,2.66,BID,217000,New Order,28,,Barclays Capital Asia Limited
24:49.6,2428,2.78,ASK,126000,Removed Order,22,,Barclays Capital Asia Limited
24:50.9,5345,2.7,BID,15000,New Order,7,,J.P. Morgan Broking (Hong Kong) Limited
24:50.9,4455,2.78,ASK,124000,New Order,22,,Barclays Capital Asia Limited
24:50.9,6698,2.79,ASK,8000,Removed Order,25,,Interactive Brokers Hong Kong Limited
24:51.0,5337,2.73,ASK,1000,New Order,5,,J.P. Morgan Broking (Hong Kong) Limited
24:56.8,639,2.73,ASK,4000,Trade,1,,UBS Securities Hong Kong Limited
24:56.8,7368,2.7,BID,5000,New Order,8,,Merrill Lynch Far East Limited
24:59.6,6998,2.78,ASK,16000,New Order,24,,China Investment Information Services Limited
25:12.7,639,2.78,ASK,23000,Removed Order,19,,UBS Securities Hong Kong Limited
25:12.7,639,2.73,ASK,7000,Removed Order,1,,UBS Securities Hong Kong Limited
25:23.0,6384,2.71,BID,10000,New Order,1,,Morgan Stanley Hong Kong Securities Limited
25:23.0,2045,2.71,BID,9000,New Order,2,,Barclays Capital Asia Limited
25:24.3,8474,2.74,ASK,4000,New Order,10,,ABN AMRO Clearing Hong Kong Limited
25:25.6,5345,2.7,BID,15000,Removed Order,9,,J.P. Morgan Broking (Hong Kong) Limited
25:31.1,4455,2.66,BID,365000,Removed Order,30,,Barclays Capital Asia Limited
25:39.5,2087,2.67,BID,366000,New Order,27,,Barclays Capital Asia Limited
25:42.1,8474,2.74,ASK,4000,Removed Order,10,,ABN AMRO Clearing Hong Kong Limited
25:43.3,8474,2.74,ASK,4000,New Order,10,,ABN AMRO Clearing Hong Kong Limited
25:45.1,8474,2.74,ASK,4000,Removed Order,10,,ABN AMRO Clearing Hong Kong Limited
25:45.1,5342,2.71,BID,23000,New Order,3,,J.P. Morgan Broking (Hong Kong) Limited
25:46.3,8474,2.74,ASK,4000,New Order,10,,ABN AMRO Clearing Hong Kong Limited
25:50.1,8474,2.74,ASK,4000,Removed Order,10,,ABN AMRO Clearing Hong Kong Limited
25:50.9,6996,2.72,BID,3000,New Order,1,,China Investment Information Services Limited
25:50.9,2045,2.72,BID,9000,New Order,2,,Barclays Capital Asia Limited
25:50.9,7368,2.73,ASK,6000,Removed Order,3,,Merrill Lynch Far East Limited
25:50.9,639,2.7,BID,11000,Removed Order,10,,UBS Securities Hong Kong Limited
25:51.0,2079,2.79,ASK,8000,New Order,24,,Barclays Capital Asia Limited
25:52.3,8567,2.74,ASK,4000,New Order,9,,ABN AMRO Clearing Hong Kong Limited
25:53.1,8567,2.74,ASK,4000,Removed Order,9,,ABN AMRO Clearing Hong Kong Limited
25:53.2,4821,2.7,BID,8000,New Order,12,,Valuable Capital Limited
25:54.5,1836,2.7,BID,20000,New Order,13,,Instinet Pacific Limited
26:04.4,2428,2.67,BID,225000,Removed Order,30,,Barclays Capital Asia Limited
26:04.4,2087,2.67,BID,366000,Removed Order,30,,Barclays Capital Asia Limited
26:04.4,2428,2.66,BID,217000,Removed Order,33,,Barclays Capital Asia Limited
26:05.0,2087,2.69,BID,10000,Removed Order,15,,Barclays Capital Asia Limited
26:05.1,1836,2.67,BID,29000,New Order,29,,Instinet Pacific Limited
26:07.2,4581,2.47,BID,1000,Removed Order,46,,Chief Securities Limited
26:07.2,105,2.69,BID,6000,New Order,17,,Core Pacific - Yamaichi International (H.K.) Limited
26:07.2,2075,2.69,BID,221000,New Order,18,,Barclays Capital Asia Limited
26:12.7,2087,2.68,BID,369000,New Order,28,,Barclays Capital Asia Limited
26:12.7,2075,2.68,BID,222000,New Order,29,,Barclays Capital Asia Limited
26:13.8,4809,2.75,ASK,100000,New Order,10,,Orient Securities (Hong Kong) Limited
26:16.8,6387,2.45,BID,1000,Removed Order,54,,Morgan Stanley Hong Kong Securities Limited
26:16.8,100,2.7,BID,6000,New Order,14,,Core Pacific - Yamaichi International (H.K.) Limited
26:20.6,100,2.7,BID,6000,Removed Order,14,,Core Pacific - Yamaichi International (H.K.) Limited
26:25.9,6996,2.72,BID,3000,Trade,1,Y,China Investment Information Services Limited
26:25.9,2045,2.72,BID,9000,Trade,1,,Barclays Capital Asia Limited
26:25.9,6384,2.71,BID,10000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
26:25.9,2045,2.71,BID,9000,Trade,1,,Barclays Capital Asia Limited
26:25.9,5342,2.71,BID,23000,Trade,1,,J.P. Morgan Broking (Hong Kong) Limited
26:25.9,6997,2.7,BID,3000,Removed Order,1,,China Investment Information Services Limited
26:25.9,977,2.7,BID,1000,Trade,1,,Eddid Securities and Futures Limited
26:25.9,2245,2.7,BID,1000,Trade,1,,Futu Securities International (Hong Kong) Limited
26:25.9,1799,2.7,BID,1000,Trade,1,,Bright Smart Securities International (H.K.) Limited
26:25.9,639,2.7,BID,42000,Trade,1,,UBS Securities Hong Kong Limited
26:25.9,7368,2.7,BID,5000,Trade,1,,Merrill Lynch Far East Limited
26:25.9,4821,2.7,BID,8000,Trade,1,,Valuable Capital Limited
26:25.9,1836,2.7,BID,20000,Trade,1,,Instinet Pacific Limited
26:25.9,7368,2.73,ASK,12000,New Order,4,,Merrill Lynch Far East Limited
26:25.9,4581,2.68,BID,129000,Removed Order,12,,Chief Securities Limited
26:25.9,5342,2.7,BID,64000,New Order,3,,J.P. Morgan Broking (Hong Kong) Limited
26:25.9,5338,2.73,ASK,16000,New Order,5,,J.P. Morgan Broking (Hong Kong) Limited
26:26.1,3436,2.73,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
26:26.1,2075,2.69,BID,221000,Removed Order,8,,Barclays Capital Asia Limited
26:26.1,2087,2.68,BID,369000,Removed Order,16,,Barclays Capital Asia Limited
26:26.1,2075,2.68,BID,222000,Removed Order,16,,Barclays Capital Asia Limited
26:28.2,4821,2.72,ASK,8000,New Order,1,,Valuable Capital Limited
26:28.2,3532,2.72,ASK,6000,New Order,2,,Citadel Securities (Hong Kong) Limited
26:28.2,7368,2.72,ASK,8000,New Order,3,,Merrill Lynch Far East Limited
26:28.2,2423,2.72,ASK,10000,New Order,4,,Barclays Capital Asia Limited
26:28.2,2420,2.72,ASK,52000,New Order,5,,Barclays Capital Asia Limited
26:28.2,3646,2.7,BID,12000,Removed Order,2,,Merrill Lynch Far East Limited
26:28.2,2075,2.67,BID,226000,New Order,20,,Barclays Capital Asia Limited
26:28.7,3436,2.72,ASK,1000,New Order,6,,Goldman Sachs (Asia) Securities Limited
26:29.3,2075,2.66,BID,372000,New Order,24,,Barclays Capital Asia Limited
26:29.3,2087,2.66,BID,217000,New Order,25,,Barclays Capital Asia Limited
26:30.7,108,2.73,ASK,6000,New Order,11,,Core Pacific - Yamaichi International (H.K.) Limited
26:32.8,1836,2.73,ASK,20000,New Order,12,,Instinet Pacific Limited
26:36.9,4858,2.68,BID,5000,New Order,15,,Aden Financial Group Limited
26:36.9,4455,2.78,ASK,124000,Removed Order,30,,Barclays Capital Asia Limited
26:37.8,1836,2.66,BID,40000,New Order,27,,Instinet Pacific Limited
26:45.9,4455,2.77,ASK,125000,New Order,25,,Barclays Capital Asia Limited
26:51.0,6387,2.75,ASK,11000,New Order,20,,Morgan Stanley Hong Kong Securities Limited
26:52.4,100,2.7,BID,2000,Trade,1,,Core Pacific - Yamaichi International (H.K.) Limited
26:52.4,5342,2.7,BID,18000,Trade,1,,J.P. Morgan Broking (Hong Kong) Limited
26:52.4,2045,2.72,ASK,9000,New Order,7,,Barclays Capital Asia Limited
26:52.4,5342,2.7,BID,46000,Removed Order,1,,J.P. Morgan Broking (Hong Kong) Limited
26:52.4,5339,2.69,BID,48000,New Order,5,,J.P. Morgan Broking (Hong Kong) Limited
26:52.4,5342,2.72,ASK,16000,New Order,8,,J.P. Morgan Broking (Hong Kong) Limited
26:54.2,2075,2.67,BID,226000,Removed Order,20,,Barclays Capital Asia Limited
26:54.5,5345,2.69,BID,36000,New Order,6,,J.P. Morgan Broking (Hong Kong) Limited
26:54.6,1836,2.67,BID,10000,New Order,21,,Instinet Pacific Limited
26:59.6,102,2.72,ASK,2000,New Order,9,,Core Pacific - Yamaichi International (H.K.) Limited
26:59.7,4455,2.66,BID,222000,New Order,28,,Barclays Capital Asia Limited
26:59.7,2075,2.81,ASK,222000,Removed Order,45,,Barclays Capital Asia Limited
27:00.5,1836,2.67,BID,10000,New Order,22,,Instinet Pacific Limited
27:03.9,8465,2.69,BID,19000,Removed Order,3,,Futu Securities International (Hong Kong) Limited
27:11.4,8305,2.5,BID,1000,Removed Order,41,,Futu Securities International (Hong Kong) Limited
27:11.4,106,2.68,BID,7000,New Order,15,,Core Pacific - Yamaichi International (H.K.) Limited
27:17.3,2045,2.72,ASK,9000,Removed Order,7,,Barclays Capital Asia Limited
27:17.3,2045,2.69,BID,9000,New Order,6,,Barclays Capital Asia Limited
27:19.5,4858,2.68,BID,5000,Removed Order,15,,Aden Financial Group Limited
27:19.5,5342,2.72,ASK,16000,Removed Order,7,,J.P. Morgan Broking (Hong Kong) Limited
27:36.9,2245,2.69,BID,10000,Trade,1,,Futu Securities International (Hong Kong) Limited
27:36.9,105,2.69,BID,6000,Trade,1,,Core Pacific - Yamaichi International (H.K.) Limited
27:36.9,5339,2.69,BID,26000,Trade,1,,J.P. Morgan Broking (Hong Kong) Limited
27:36.9,5342,2.72,ASK,18000,New Order,9,,J.P. Morgan Broking (Hong Kong) Limited
27:37.1,6387,2.7,BID,16000,New Order,1,,Morgan Stanley Hong Kong Securities Limited
27:38.6,5345,2.69,BID,36000,Removed Order,3,,J.P. Morgan Broking (Hong Kong) Limited
27:38.6,3646,2.69,BID,9000,New Order,4,,Merrill Lynch Far East Limited
27:46.3,8136,2.7,BID,5000,New Order,2,,BOCI Securities Limited
27:46.3,3646,2.69,BID,9000,Removed Order,5,,Merrill Lynch Far East Limited
27:52.2,1172,2.7,BID,20000,New Order,3,,Huatai Financial Holdings (Hong Kong) Limited
27:52.2,6387,2.78,ASK,218000,Removed Order,34,,Morgan Stanley Hong Kong Securities Limited
27:52.2,5342,2.72,ASK,18000,Removed Order,9,,J.P. Morgan Broking (Hong Kong) Limited
27:58.2,102,2.72,ASK,6000,New Order,9,,Core Pacific - Yamaichi International (H.K.) Limited
27:58.2,2075,2.77,ASK,216000,New Order,30,,Barclays Capital Asia Limited
28:27.2,4821,2.72,ASK,8000,Trade,1,,Valuable Capital Limited
28:27.2,3532,2.72,ASK,2000,Trade,1,,Citadel Securities (Hong Kong) Limited
28:27.2,5347,2.7,BID,21000,New Order,4,,J.P. Morgan Broking (Hong Kong) Limited
28:29.7,5998,2.68,BID,5000,New Order,16,,China Innovation Market Service Company Limited
28:43.9,6997,2.72,ASK,9000,New Order,9,,China Investment Information Services Limited
28:57.1,6384,2.7,BID,12000,New Order,5,,Morgan Stanley Hong Kong Securities Limited
29:31.6,8302,2.72,ASK,3000,New Order,10,,Futu Securities International (Hong Kong) Limited
29:31.6,8303,2.81,ASK,8000,Removed Order,47,,Futu Securities International (Hong Kong) Limited
29:32.2,5999,2.7,BID,23000,New Order,6,,China Innovation Market Service Company Limited
29:32.2,3532,2.72,ASK,4000,Removed Order,1,,Citadel Securities (Hong Kong) Limited
29:38.6,8302,2.72,ASK,3000,Removed Order,9,,Futu Securities International (Hong Kong) Limited
29:38.6,8302,2.71,ASK,3000,New Order,1,,Futu Securities International (Hong Kong) Limited
29:38.6,1836,2.67,BID,122000,New Order,26,,Instinet Pacific Limited
29:38.7,9064,2.7,BID,13000,New Order,7,,UBS Securities Hong Kong Limited
29:38.8,3436,2.72,ASK,1000,Removed Order,5,,Goldman Sachs (Asia) Securities Limited
29:38.8,5342,2.72,ASK,1000,Removed Order,6,,J.P. Morgan Broking (Hong Kong) Limited
29:38.8,3448,2.74,ASK,1000,Removed Order,18,,Goldman Sachs (Asia) Securities Limited
29:38.8,3448,2.71,ASK,2000,New Order,2,,Goldman Sachs (Asia) Securities Limited
29:40.0,3448,2.74,ASK,1000,Removed Order,17,,Goldman Sachs (Asia) Securities Limited
29:49.8,7368,2.72,ASK,1000,New Order,9,,Merrill Lynch Far East Limited
29:49.8,8302,2.71,ASK,3000,Trade,1,,Futu Securities International (Hong Kong) Limited
29:49.8,3448,2.71,ASK,2000,Trade,1,,Goldman Sachs (Asia) Securities Limited
29:49.8,2045,2.7,BID,9000,New Order,8,,Barclays Capital Asia Limited
29:49.8,7368,2.72,ASK,8000,Removed Order,1,,Merrill Lynch Far East Limited
29:51.3,5345,2.7,BID,35000,New Order,9,,J.P. Morgan Broking (Hong Kong) Limited
29:58.0,5998,2.67,BID,12000,New Order,30,,China Innovation Market Service Company Limited
30:00.4,3448,2.73,ASK,1000,New Order,13,,Goldman Sachs (Asia) Securities Limited
30:05.0,9025,2.7,BID,7000,New Order,10,,UBS Securities Hong Kong Limited
30:22.1,2087,2.8,ASK,372000,Removed Order,38,,Barclays Capital Asia Limited
30:35.7,6387,2.7,BID,16000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
30:35.7,8136,2.7,BID,5000,Trade,1,,BOCI Securities Limited
30:35.7,1172,2.7,BID,20000,Trade,1,,Huatai Financial Holdings (Hong Kong) Limited
30:35.7,5347,2.7,BID,9000,Trade,1,,J.P. Morgan Broking (Hong Kong) Limited
30:35.7,2045,2.7,BID,9000,Removed Order,5,,Barclays Capital Asia Limited
30:35.7,5338,2.72,ASK,17000,New Order,7,,J.P. Morgan Broking (Hong Kong) Limited
30:35.7,4455,2.77,ASK,125000,Removed Order,26,,Barclays Capital Asia Limited
30:35.7,2077,2.78,ASK,8000,New Order,32,,Barclays Capital Asia Limited
30:38.7,2075,2.76,ASK,125000,New Order,23,,Barclays Capital Asia Limited
30:40.4,3448,2.73,ASK,1000,Removed Order,14,,Goldman Sachs (Asia) Securities Limited
30:40.4,3436,2.72,ASK,1000,New Order,8,,Goldman Sachs (Asia) Securities Limited
30:50.3,6387,2.97,ASK,2000,Removed Order,59,,Morgan Stanley Hong Kong Securities Limited
30:51.3,5345,2.7,BID,35000,Removed Order,5,,J.P. Morgan Broking (Hong Kong) Limited
30:51.5,8305,2.51,BID,1000,Removed Order,46,,Futu Securities International (Hong Kong) Limited
30:51.5,117,2.67,BID,6000,New Order,27,,Core Pacific - Yamaichi International (H.K.) Limited
30:54.2,6998,2.71,ASK,3000,New Order,1,,China Investment Information Services Limited
30:54.2,2420,2.71,ASK,26000,New Order,2,,Barclays Capital Asia Limited
30:54.2,5347,2.7,BID,12000,Removed Order,1,,J.P. Morgan Broking (Hong Kong) Limited
30:54.2,5338,2.72,ASK,17000,Removed Order,9,,J.P. Morgan Broking (Hong Kong) Limited
30:56.6,6387,2.75,ASK,11000,Removed Order,21,,Morgan Stanley Hong Kong Securities Limited
30:56.6,6387,2.72,ASK,11000,New Order,10,,Morgan Stanley Hong Kong Securities Limited
31:00.1,9038,2.66,BID,5000,New Order,34,,"China Merchants Securities (HK) Co., Limited"
31:00.1,2075,2.77,ASK,216000,Removed Order,28,,Barclays Capital Asia Limited
31:00.2,6384,2.7,BID,11000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
31:02.2,2428,2.76,ASK,216000,New Order,25,,Barclays Capital Asia Limited
31:10.0,6384,2.7,BID,1000,Removed Order,1,,Morgan Stanley Hong Kong Securities Limited
31:14.1,6387,2.77,ASK,2000,Removed Order,26,,Morgan Stanley Hong Kong Securities Limited
31:14.1,6387,2.74,ASK,2000,New Order,20,,Morgan Stanley Hong Kong Securities Limited
