,MKTDEPTH_EVENT_TYPE,MKTDEPTH_EVENT_SUBTYPE,ID_BB_SEC_NUM_SRC,FEED_SOURCE,EID,MD_TABLE_CMD_RT,MD_BOOK_TYPE,MBO_WINDOW_SIZE,MBO_SEQNUM_RT,MD_BOOK_SUBTYPE,MD_PRICE_DISPLAY_FORMAT_TYPE_RT,MD_PRICE_DISPLAY_MIN_NUM_DECIMALS_RT,MD_PRICE_DISPLAY_MAX_NUM_DECIMALS_RT,MD_CURRENCY_RT,MD_QUOTED_CURRENCY_REALTIME,MD_ROUND_LOT_SIZE_RT,cid,MBL_WINDOW_SIZE,MD_MULTI_TICK_UPD_RT,MBL_ASK_POSITION_RT,MBL_ASK_RT,MBL_ASK_COND_CODE_RT,MBL_ASK_NUM_ORDERS_RT,MBL_ASK_SIZE_RT,MBL_TIME_RT,MBL_BID_POSITION_RT,MBL_BID_RT,MBL_BID_COND_CODE_RT,MBL_BID_NUM_ORDERS_RT,MBL_BID_SIZE_RT,MBO_ASK_POSITION_RT,MBO_ASK_RT,MBO_ASK_BROKER_RT,MBO_ASK_COND_CODE_RT,MBO_ASK_SIZE_RT,MBO_TIME_RT,MBO_BID_POSITION_RT,MBO_BID_RT,MBO_BID_BROKER_RT,MBO_BID_COND_CODE_RT,MBO_BID_SIZE_RT,MBO_ORDER_ID_RT,MBO_TABLE_ASK,MBO_TABLE_BID,MBL_TABLE_ASK,MBL_TABLE_BID
126,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,8,0.529999971,,1,10000,01:36.7,,,,,,,,,,,,,,,,,,,,,
127,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.50999999,8466,,0,7/3/2023 01:01:36.000,,,,,,,,,,
128,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.519999981,4409,,0,7/3/2023 01:01:36.000,,,,,,,,,,
129,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.529999971,8307,,0,7/3/2023 01:01:36.000,,,,,,,,,,
130,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,03:01.0,1,0.470000029,,1,6000,,,,,,,,,,,,,,,,
131,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.480000019,8301,,0,7/3/2023 01:03:30.000,,,,,,,,,,
132,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.485000014,6106,,0,7/3/2023 01:03:30.000,,,,,,,,,,
133,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.485000014,6430,,0,7/3/2023 01:03:30.000,,,,,,,,,,
134,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.485000014,8291,,0,7/3/2023 01:03:30.000,,,,,,,,,,
135,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.495000005,8308,,0,7/3/2023 01:03:30.000,,,,,,,,,,
136,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.5,2457,,0,7/3/2023 01:03:30.000,,,,,,,,,,
137,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.50999999,8466,,0,7/3/2023 01:03:30.000,,,,,,,,,,
138,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.519999981,4409,,0,7/3/2023 01:03:30.000,,,,,,,,,,
139,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.529999971,8307,,0,7/3/2023 01:03:30.000,,,,,,,,,,
140,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,2,0.480000019,,2,9000,03:30.4,,,,,,,,,,,,,,,,,,,,,
141,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,04:50.9,1,0.475000024,,1,2000,,,,,,,,,,,,,,,,
142,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,04:50.9,2,0.470000029,,1,6000,,,,,,,,,,,,,,,,
143,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,04:50.9,3,0.465000033,,3,152000,,,,,,,,,,,,,,,,
144,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,04:50.9,4,0.460000038,,2,89000,,,,,,,,,,,,,,,,
145,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,04:50.9,5,0.455000043,,1,9000,,,,,,,,,,,,,,,,
146,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,04:50.9,6,0.449999988,,3,109000,,,,,,,,,,,,,,,,
147,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,04:50.9,7,0.444999993,,1,4000,,,,,,,,,,,,,,,,
148,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,04:50.9,8,0.439999998,,1,6000,,,,,,,,,,,,,,,,
149,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,04:50.9,9,0.435000002,,1,30000,,,,,,,,,,,,,,,,
150,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,04:50.9,10,0.430000007,,3,180000,,,,,,,,,,,,,,,,
151,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,1,0.475000024,2992,,0,,,,,
152,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,2,0.470000029,6107,,0,,,,,
153,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,3,0.465000033,6101,,0,,,,,
154,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,4,0.465000033,8295,,0,,,,,
155,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,5,0.465000033,2246,,0,,,,,
156,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,6,0.460000038,6102,,0,,,,,
157,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,7,0.460000038,6699,,0,,,,,
158,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,8,0.455000043,6104,,0,,,,,
159,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,9,0.449999988,6105,,0,,,,,
160,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,10,0.449999988,2290,,0,,,,,
161,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,11,0.449999988,1836,,0,,,,,
162,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,12,0.444999993,6106,,0,,,,,
163,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,13,0.439999998,6107,,0,,,,,
164,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,14,0.435000002,1836,,0,,,,,
165,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,16,0.430000007,1836,,0,,,,,
166,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,17,0.430000007,2290,,0,,,,,
167,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:04:50.000,18,0.420000017,1836,,0,,,,,
168,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,20:04.0,1,0.470000029,,1,6000,,,,,,,,,,,,,,,,
169,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,20:04.0,2,0.465000033,,3,152000,,,,,,,,,,,,,,,,
170,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,20:04.0,3,0.460000038,,2,89000,,,,,,,,,,,,,,,,
171,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,20:04.0,4,0.455000043,,1,9000,,,,,,,,,,,,,,,,
172,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,20:04.0,5,0.449999988,,3,109000,,,,,,,,,,,,,,,,
173,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,20:04.0,6,0.444999993,,1,4000,,,,,,,,,,,,,,,,
174,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,20:04.0,7,0.439999998,,1,6000,,,,,,,,,,,,,,,,
175,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,20:04.0,8,0.435000002,,1,30000,,,,,,,,,,,,,,,,
176,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,20:04.0,9,0.430000007,,3,180000,,,,,,,,,,,,,,,,
177,MARKET_BY_LEVEL,BID,,,14112,REPLACE_CLEAR,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,20:04.0,10,0,,0,0,,,,,,,,,,,,,,,,
178,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.475000024,,4,81000,20:04.0,,,,,,,,,,,,,,,,,,,,,
179,MARKET_BY_ORDER,ASK,,,53714,ADD,,,5,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.475000024,,,2000,7/3/2023 01:20:04.254,,,,,,119042,,,,
180,MARKET_BY_ORDER,ASK,,,53714,ADD,,,6,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,2,0.475000024,,,20000,7/3/2023 01:20:04.254,,,,,,1376514,,,,
181,MARKET_BY_ORDER,ASK,,,53714,ADD,,,7,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,3,0.475000024,,,30000,7/3/2023 01:20:04.254,,,,,,2595074,,,,
182,MARKET_BY_ORDER,ASK,,,53714,ADD,,,8,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,4,0.475000024,,,29000,7/3/2023 01:20:04.254,,,,,,2804482,,,,
183,MARKET_BY_ORDER,ASK,,,53714,ADD,,,9,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,5,0.480000019,,,6000,7/3/2023 01:20:04.254,,,,,,144386,,,,
184,MARKET_BY_ORDER,ASK,,,53714,ADD,,,10,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,6,0.480000019,,,3000,7/3/2023 01:20:04.254,,,,,,7632130,,,,
185,MARKET_BY_ORDER,ASK,,,53714,ADD,,,11,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,7,0.485000014,,,4000,7/3/2023 01:20:04.254,,,,,,155650,,,,
186,MARKET_BY_ORDER,ASK,,,53714,ADD,,,12,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,8,0.485000014,,,129000,7/3/2023 01:20:04.254,,,,,,1951234,,,,
187,MARKET_BY_ORDER,ASK,,,53714,ADD,,,13,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,9,0.485000014,,,18000,7/3/2023 01:20:04.254,,,,,,4050690,,,,
188,MARKET_BY_ORDER,ASK,,,53714,ADD,,,14,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,10,0.495000005,,,100000,7/3/2023 01:20:04.254,,,,,,6615810,,,,
189,MARKET_BY_ORDER,ASK,,,53714,ADD,,,15,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,11,0.5,,,100000,7/3/2023 01:20:04.254,,,,,,6616834,,,,
190,MARKET_BY_ORDER,ASK,,,53714,ADD,,,16,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,12,0.50999999,,,200000,7/3/2023 01:20:04.254,,,,,,6856450,,,,
191,MARKET_BY_ORDER,ASK,,,53714,ADD,,,17,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,13,0.519999981,,,77000,7/3/2023 01:20:04.254,,,,,,1807874,,,,
192,MARKET_BY_ORDER,ASK,,,53714,ADD,,,18,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,14,0.529999971,,,10000,7/3/2023 01:20:04.254,,,,,,5983746,,,,
193,MARKET_BY_ORDER,BID,,,53714,ADD,,,19,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,1,0.470000029,,,6000,152578,,,,
194,MARKET_BY_ORDER,BID,,,53714,ADD,,,20,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,2,0.465000033,,,9000,144898,,,,
195,MARKET_BY_ORDER,BID,,,53714,ADD,,,21,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,3,0.465000033,,,30000,2476034,,,,
196,MARKET_BY_ORDER,BID,,,53714,ADD,,,22,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,4,0.465000033,,,113000,6616066,,,,
197,MARKET_BY_ORDER,BID,,,53714,ADD,,,23,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,5,0.460000038,,,9000,177154,,,,
198,MARKET_BY_ORDER,BID,,,53714,ADD,,,24,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,6,0.460000038,,,80000,2766850,,,,
199,MARKET_BY_ORDER,BID,,,53714,ADD,,,25,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,7,0.455000043,,,9000,174594,,,,
200,MARKET_BY_ORDER,BID,,,53714,ADD,,,26,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,8,0.449999988,,,9000,129026,,,,
201,MARKET_BY_ORDER,BID,,,53714,ADD,,,27,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,9,0.449999988,,,80000,3590402,,,,
202,MARKET_BY_ORDER,BID,,,53714,ADD,,,28,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,10,0.449999988,,,20000,4680706,,,,
203,MARKET_BY_ORDER,BID,,,53714,ADD,,,29,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,11,0.444999993,,,4000,202498,,,,
204,MARKET_BY_ORDER,BID,,,53714,ADD,,,30,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,12,0.439999998,,,6000,358146,,,,
205,MARKET_BY_ORDER,BID,,,53714,ADD,,,31,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,13,0.435000002,,,30000,3941378,,,,
206,MARKET_BY_ORDER,BID,,,53714,ADD,,,32,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,14,0.430000007,,,40000,1551106,,,,
207,MARKET_BY_ORDER,BID,,,53714,ADD,,,33,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,15,0.430000007,,,40000,2424322,,,,
208,MARKET_BY_ORDER,BID,,,53714,ADD,,,34,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,16,0.430000007,,,100000,4568578,,,,
209,MARKET_BY_ORDER,BID,,,53714,ADD,,,35,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.254,17,0.420000017,,,30000,2642690,,,,
210,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,1,0.470000029,6107,,0,,,,,
211,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,2,0.465000033,6101,,0,,,,,
212,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,3,0.465000033,8295,,0,,,,,
213,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,4,0.465000033,2246,,0,,,,,
214,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,5,0.460000038,6102,,0,,,,,
215,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,6,0.460000038,6699,,0,,,,,
216,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,7,0.455000043,6104,,0,,,,,
217,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,8,0.449999988,6105,,0,,,,,
218,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,9,0.449999988,2290,,0,,,,,
219,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,10,0.449999988,1836,,0,,,,,
220,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,11,0.444999993,6106,,0,,,,,
221,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,12,0.439999998,6107,,0,,,,,
222,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,13,0.435000002,1836,,0,,,,,
223,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,14,0.430000007,1836,,0,,,,,
224,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,16,0.430000007,2290,,0,,,,,
225,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,17,0.420000017,1836,,0,,,,,
226,MARKET_BY_ORDER,BID,,,14112,REPLACE_CLEAR,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:20:04.000,18,0,,,0,,,,,
227,MARKET_BY_ORDER,BID,,,53714,ADD,,,36,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:30:00.035,18,0.400000036,,,100000,11368706,,,,
228,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.550000012,9000,,0,7/3/2023 01:30:00.000,,,,,,,,,,
229,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:30:00.000,18,0.400000036,6698,,0,,,,,
230,MARKET_BY_ORDER,ASK,,,53714,ADD,,,37,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,15,0.550000012,,,200000,7/3/2023 01:30:00.148,,,,,,11529474,,,,
231,MARKET_BY_ORDER,ASK,,,53714,ADD,,,38,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,14,0.519999981,,,100000,7/3/2023 01:30:00.861,,,,,,11855874,,,,
232,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,7,0.519999981,,2,177000,30:00.9,,,,,,,,,,,,,,,,,,,,,
233,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.519999981,5666,,0,7/3/2023 01:30:00.000,,,,,,,,,,
234,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.529999971,8307,,0,7/3/2023 01:30:00.000,,,,,,,,,,
235,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.550000012,9000,,0,7/3/2023 01:30:00.000,,,,,,,,,,
236,MARKET_BY_ORDER,ASK,,,53714,ADD,,,39,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,16,0.540000021,,,24000,7/3/2023 01:30:02.988,,,,,,13224706,,,,
237,MARKET_BY_ORDER,ASK,,,53714,ADD,,,40,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,18,0.589999974,,,24000,7/3/2023 01:30:02.988,,,,,,13224962,,,,
238,MARKET_BY_ORDER,BID,,,53714,ADD,,,41,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 01:30:02.989,11,0.449999988,,,20000,13225986,,,,
239,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,9,0.540000021,,1,24000,30:03.0,,,,,,,,,,,,,,,,,,,,,
240,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,30:03.0,5,0.449999988,,4,129000,,,,,,,,,,,,,,,,
241,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.540000021,2578,,0,7/3/2023 01:30:02.000,,,,,,,,,,
242,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.550000012,9000,,0,7/3/2023 01:30:02.000,,,,,,,,,,
243,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.589999974,2578,,0,7/3/2023 01:30:02.000,,,,,,,,,,
244,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:30:02.000,11,0.449999988,2578,,0,,,,,
245,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:30:02.000,12,0.444999993,6106,,0,,,,,
246,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:30:02.000,13,0.439999998,6107,,0,,,,,
247,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:30:02.000,14,0.435000002,1836,,0,,,,,
248,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:30:02.000,16,0.430000007,1836,,0,,,,,
249,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:30:02.000,17,0.430000007,2290,,0,,,,,
250,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:30:02.000,18,0.420000017,1836,,0,,,,,
251,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 01:30:02.000,19,0.400000036,6698,,0,,,,,
